count	pubchem_cid	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	ExactMolWt	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	FractionCSP3	HallKierAlpha	HeavyAtomCount	HeavyAtomMolWt	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	MaxAbsEStateIndex	MaxAbsPartialCharge	MaxEStateIndex	MaxPartialCharge	MinAbsEStateIndex	MinAbsPartialCharge	MinEStateIndex	MinPartialCharge	MolLogP	MolMR	MolWt	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRadicalElectrons	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	NumValenceElectrons	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	RingCount	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea	qed	Molecular_weight	LogP	Number_of_HBA_1	Number_of_HBA_2	Number_of_HBD_1	Number_of_HBD_2	Number_of_acidic_groups	Number_of_aliphatic_OH_groups	Number_of_basic_groups	Fraction_of_rotatable_bonds	Number_of_heavy_bonds	Number_of_heterocycles	Number_of_hydrophobic_groups	MolarRefractivity	Number_of_bonds	Number_of_NO2_groups	Number_of_SO_groups	Number_of_OSO_groups	Number_of_SO2_groups	PolarSurfaceArea	Geometrical_diameter	Geometrical_radius	Geometrical_shape_coefficient	Kier_shape_1	Kier_shape_2	Zagreb_group_index_1	Zagreb_group_index_2	Ncharges	C	H	N	O	RNH2	R2NH	R3N	ROPO3	ROH	RCHO	RCOR	RCOOH	RCOOR	ROR	RCCH	RCN	RINGS	AROMATIC	F	Cl	Br	S	P	B	I	K	Sb	Hg	Pt	V	Zn	Cr	Se	As	abonds	atoms	dbonds	logP	nF	sbonds	tbonds
28	224859.0	2.605067432	259.8416911	9.897341225	6.622178737	8.889965575	5.999018566	3.63603713	4.769930549	2.616996357	4.985935742	1.556247604	2.311927675	0.857858465	1.08931349	9.896502323	5.106527395	0.0	0.0	6.420821623	5.563451492	0.0	24.52642128	0.0	4.983978521	34.80281967	238.9671469	1.307692308	1.846153846	2.307692308	0.375	-0.02	13	232.453	677.7062824	11.0570416	4.467680664	3.690953092	91.44990988	9.422891156	0.388316879	9.422891156	0.215837279	0.304583333	0.215837279	-1.635644841	-0.388316879	2.3552	54.2378	240.517	1	2	0	0	0	0	1	1	2	1	5	0	2	0	0	0	72	5.106527395	6.103966388	0.0	3.792535936	0.0	0.0	4.983978521	0.0	0.0	0.0	34.80281967	17.69618563	18.81450877	0.0	1	5.106527395	34.80281967	0.0	4.983978521	0.0	16.31732395	0.0	30.08987277	0	0.0	0.0	0.0	0.0	34.80281967	19.98700824	6.420821623	0.0	5.563451492	24.52642128	0.0	0.0	0	33.12	0	16.49628118	0	0	0	0.0	0	0	-1.635644841	20.222697	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.805218631	240.5169945	3.6348	10	2	1	1	0	1	0	0.230769231	13	1	0	63.1988	21	0	0	0	0	33.12	7.730952916	0.976679954	6.915543761	11.07692308	4.481481481	104	112	0	8	8	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	21	0	2.3552	0	15	0
31	5702042.0	0.837498199	1409.003742	39.18914101	32.90420439	32.90420439	26.01075026	20.94087325	20.94087325	18.81563603	18.81563603	15.95162852	15.95162852	12.76232916	12.76232916	90.92578535	35.43370155	0.0	61.11132712	18.75954929	44.09803427	0.0	19.92349451	13.8474744	6.9237372	33.15804068	780.4296067	0.690909091	1.290909091	1.872727273	0.926829268	-1.27	55	716.437	1460000000000.0	40.50660276	15.08066014	6.950374052	323.3224246	12.56839695	0.457979647	12.56839695	0.330661014	0.045206267	0.330661014	-1.012484854	-0.457979647	2.2181	192.6108	780.949	6	14	4	4	8	0	0	0	14	6	14	0	7	4	3	7	312	63.79720505	24.91878113	18.87008019	0.0	0.0	5.969305288	0.0	4.794537184	0.0	0.0	13.8474744	106.7975038	30.75347545	54.43278191	8	68.59174223	5.969305288	0.0	0.0	34.50160512	196.8624851	6.606881965	11.64912464	0	0.0	0.0	0.0	0.0	0.0	134.8301129	37.95257786	34.50160512	105.2477239	11.64912464	0.0	0.0	0	203.06	0	0.0	0	0	0	0.0	0	0	0.0	128.5833333	0	6	5	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162214624	780.9489822	16.0332	78	14	6	6	0	6	0	0.112903226	62	4	0	265.7748	126	0	0	0	0	203.06	17.80648161	0.961359063	17.52219664	41.72216441	15.79404415	688	795	0	41	64	0	14	0	0	0	0	6	0	0	0	1	6	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	2	2.2181	0	124	0
25	4828.0	1.914309542	493.2545779	12.95781916	10.81112733	10.81112733	8.664703798	6.269124352	6.269124352	4.722831932	4.722831932	2.747902801	2.747902801	1.799078631	1.799078631	6.103966388	5.106527395	0.0	0.0	19.1934792	16.65243677	0.0	0.0	44.30978624	10.30076712	4.736862954	248.1524779	1.333333333	2.166666667	2.944444444	0.428571429	-1.52	18	228.166	16668.72213	12.92457477	5.887242091	3.243906862	106.9695219	9.786758551	0.490135141	9.786758551	0.12830421	0.295648148	0.12830421	-0.498520408	-0.490135141	1.9056	72.9392	248.326	3	4	0	0	0	1	1	2	3	3	4	0	6	0	0	0	98	20.14415747	18.46036019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.91384147	18.19910121	29.68636574	0.0	2	9.843390349	10.90292493	0.0	10.30076712	0.0	25.99328162	13.15163837	30.46231185	0	5.749511833	10.05365156	0.0	5.749511833	0.0	35.3879515	0.0	0.0	13.8474744	30.46231185	0.0	10.90292493	0	57.28	0	0.0	0	0	0	0.0	0	0	0.0	39.16666667	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.731591646	248.325995	6.366	22	2	3	2	0	1	1	0.315789474	19	1	0	95.3363	39	0	0	0	0	61.86	12.9462851	0.973851102	12.29390609	14.4099723	6.9632	194	200	0	14	20	2	2	0	2	0	0	1	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	38	0	2.2965	0	29	0
27	3825.0	2.340041731	602.4009276	13.82806265	10.53721287	10.53721287	9.092224153	6.018606434	6.018606434	4.380537845	4.380537845	3.055219667	3.055219667	1.848018449	1.848018449	11.88721133	9.589074368	0.0	5.783244946	16.69035448	0.0	0.0	55.45467375	6.066367068	0.0	5.106527395	254.0942943	0.947368421	1.578947368	2.210526316	0.125	-2.42	19	240.173	22591.31709	13.02211995	5.481743928	2.880996574	111.0655437	12.24354639	0.4807885	12.24354639	0.310185738	0.097186319	0.310185738	-0.898786953	-0.4807885	3.1057	72.3673	254.285	1	3	0	0	0	2	0	2	2	1	3	0	4	0	0	0	96	5.106527395	0.0	5.783244946	0.0	0.0	5.969305288	9.589074368	0.0	0.0	0.0	48.53093655	18.55355576	11.12690298	5.917906046	2	14.69560176	11.75255023	0.0	0.0	0.0	12.84164325	0.0	71.28765809	0	0.0	0.0	0.0	0.0	0.0	16.85907763	4.794537184	0.0	34.32653491	54.59730362	0.0	0.0	0	54.37	0	0.0	0	0	0	0.0	0	0	0.0	49.66666667	1	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.852803689	253.2769939	5.1689	15	3	0	1	1	0	0	0.2	20	0	0	84.467	33	0	0	0	0	57.2	10.00485405	0.9783784	9.225955572	15.39	7.135802469	164	178	0	16	14	0	3	0	0	0	0	0	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	33	2	3.1057	0	20	0
26	6167.0	2.41412798	1001.39492	21.12902755	17.25045465	17.25045465	13.94262067	9.262274124	9.262274124	6.750545771	6.750545771	5.098020717	5.098020717	3.862064704	3.862064704	0.0	9.589074368	0.0	23.12732278	35.65363024	16.69035448	20.09990181	27.39575969	12.13273414	5.316788604	18.94745182	399.1681875	0.965517241	1.655172414	2.24137931	0.363636364	-3.22	29	374.243	3026041.549	20.51261526	8.426176652	3.721770404	169.1047201	12.64214129	0.492703839	12.64214129	0.220215693	0.166710811	0.220215693	-0.332035147	-0.492703839	2.8716	109.2347	399.443	1	7	1	0	1	2	0	2	6	1	7	0	5	0	0	0	154	24.26424042	0.0	17.2485355	17.08548195	0.0	0.0	9.589074368	0.0	0.0	0.0	6.066367068	47.73109893	12.48718869	34.48103099	3	23.741989	5.907179729	0.0	5.316788604	0.0	25.80722127	28.43919017	45.61569883	0	34.12495032	29.69303081	0.0	22.99804733	0.0	34.34636989	11.21535881	0.0	30.51330264	29.06000546	0.0	11.12690298	0	83.09	0	0.0	0	0	0	0.0	0	0	0.0	69.5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.832522008	399.4429909	8.6052	32	7	1	1	0	0	0	0.193548387	31	0	0	135.6874	56	0	0	0	0	83.09	12.14642545	1.019520058	10.91386609	23.65868887	10.54338843	281	277	0	22	25	1	6	0	1	0	0	0	0	1	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	54	2	3.2625	0	41	0
27	374536.0	1.89814067	621.4973732	13.24227621	9.99748724	11.6304804	9.296356296	5.796357992	7.429351154	4.01204275	6.348698641	2.726674878	4.89577755	1.79337322	3.452342407	0.0	0.0	0.0	13.21376393	0.0	31.02908361	22.67357176	0.0	36.39820241	0.0	14.63020573	292.0227862	0.736842105	1.210526316	1.578947368	0.142857143	-1.4	19	280.285	48525.01048	12.62457309	5.303213611	2.502868945	117.9389991	9.068748379	0.454394715	9.068748379	0.144317556	0.058548622	0.144317556	0.058548622	-0.454394715	3.7212	77.1796	292.381	2	3	0	0	0	0	3	3	5	2	5	0	4	0	0	0	98	14.63020573	11.52049484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.67357176	0.0	36.39820241	9.754294387	22.96805832	3	14.63020573	22.67357176	0.0	0.0	0.0	13.21376393	0.0	46.1524968	0	21.27478923	0.0	0.0	0.0	22.67357176	10.21305479	13.21376393	0.0	9.754294387	40.81535335	0.0	21.27478923	0	53.6	0	3.047724028	0	0	0	0.0	0	0	5.828977702	35.28996494	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.770256841	292.3809972	4.9486	14	5	2	2	0	2	0	0.19047619	21	3	0	90.9496	33	0	0	0	0	110.08	12.20174572	0.972296696	11.54940573	13.95918367	6.18549346	160	175	0	14	12	0	3	0	0	0	0	2	0	0	0	0	1	0	0	3	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15	31	0	3.7212	0	18	0
29	9840076.0	1.837046583	909.0115297	16.6814338	13.9126613	13.9126613	11.63103029	8.147924981	8.147924981	6.450961202	6.450961202	4.34319515	4.34319515	3.307722297	3.307722297	0.0	4.794537184	0.0	5.907179729	12.1082079	35.51077024	5.563451492	0.0	18.19910121	53.14461022	4.983978521	320.1637113	1.166666667	1.958333333	2.708333333	0.263157895	-2.66	24	300.236	441793.9428	14.90236391	5.760949154	2.467990046	140.4639812	12.22822277	0.350175751	12.22822277	0.253044928	0.021175078	0.253044928	-0.021175078	-0.350175751	2.5083	94.8932	320.396	1	5	0	1	1	2	1	3	4	1	5	0	3	0	0	0	122	14.78379798	5.824404498	0.0	0.0	5.907179729	0.0	4.794537184	4.983978521	0.0	0.0	30.33183534	31.79152959	25.19772071	16.59685293	4	4.794537184	16.94058116	0.0	19.7677765	0.0	13.08951281	20.64010037	53.59147246	0	11.38785599	5.316788604	0.0	0.0	0.0	40.998268	13.08951281	0.0	15.92144017	42.46456948	0.0	22.42125742	0	50.16	0	0.0	0	0	0	0.0	0	0	2.156268896	48.51039777	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.806572453	320.3959937	7.176	23	4	2	2	0	0	1	0.111111111	27	2	0	114.8728	47	0	0	0	0	51.36	13.56948647	1.015242348	12.36576089	17.41563786	7.318869165	238	256	0	19	20	4	1	0	1	2	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	44	1	2.8371	0	30	0
27	107950.0	2.127037829	776.6274711	14.32806265	10.38684942	10.38684942	9.448508308	5.817031506	5.817031506	4.31435329	4.31435329	2.904381132	2.904381132	1.904958633	1.904958633	11.73975001	13.17124514	0.0	0.0	22.72896121	12.13273414	10.58176496	25.12283841	0.0	15.29604542	0.0	278.0779309	1.05	1.85	2.6	0.153846154	-2.44	20	269.165	44831.82754	12.58657232	4.293117924	2.107753294	111.4289992	12.70549803	0.415932188	12.70549803	0.415932188	0.397986111	0.197069471	-4.368463325	-0.197069471	3.11852	65.957	278.237	0	4	0	0	0	1	2	3	4	0	7	0	1	0	0	0	102	0.0	0.0	11.47158172	0.0	0.0	6.176298517	0.0	0.0	22.78532484	10.19736362	12.13273414	31.18920547	5.563451492	11.25737949	3	13.17124514	5.647177221	0.0	19.81144332	0.0	13.10003572	0.0	47.7860584	0	11.25737949	0.0	13.17124514	0.0	0.0	19.81144332	6.176298517	6.9237372	11.38785599	36.39820241	0.0	16.90455671	0	43.08	0	0.0	0	0	0	0.0	0	0	39.61212428	18.97120906	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.686555217	278.2369934	4.3558	12	4	0	0	0	0	0	0.090909091	22	2	0	75.699	31	0	0	0	0	43.08	11.12391591	1.081875535	9.282066234	14.91735537	5.652892562	155	172	0	13	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	29	0	3.1185	3	15	0
32	23725625.0	1.342397518	1259.579177	22.24191173	17.51289975	17.51289975	15.50804039	10.83835556	10.83835556	8.427744266	8.427744266	6.212894956	6.212894956	4.234604977	4.234604977	5.817220841	18.7740266	0.0	28.85498389	43.67999946	23.79131895	6.066367068	34.06528774	12.13273414	10.19736362	0.0	434.1754188	1.0	1.6875	2.40625	0.333333333	-3.55	32	411.287	45182479.76	20.35811513	8.180995217	3.879817335	183.3854393	14.56357136	0.338908698	14.56357136	0.271550147	0.012221855	0.271550147	-0.574516435	-0.338908698	2.3474	116.7772	434.471	1	7	1	1	2	2	1	3	4	1	8	0	4	1	1	2	164	9.799819462	5.817220841	0.0	5.907179729	11.46644662	0.0	14.38361155	9.489096856	5.098681808	0.0	24.26546827	36.60419594	43.90397751	16.6436037	5	13.97948942	22.58680789	0.0	19.99718308	5.917906046	19.26246487	26.17902562	75.45642538	0	0.0	5.559266895	4.390415048	0.0	0.0	57.99056816	11.21535881	11.73512689	34.45701141	47.25910666	0.0	10.77244843	0	86.37	0	0.0	0	0	0	0.0	0	0	14.56357136	64.76976197	0	0	0	0	0	2	1	0	0	0	2	2	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68309163	434.4709905	7.4392	29	6	1	1	0	0	0	0.166666667	36	2	0	137.1593	59	0	0	0	0	86.37	14.55118803	1.015280979	13.33217832	23.72839506	10.31804734	307	350	0	24	23	4	3	0	0	2	0	0	0	0	0	0	0	0	0	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	55	3	2.2232	1	39	0
31	6918837.0	1.509955828	910.6558192	18.35516038	14.75028492	14.75028492	12.6690351	8.651345582	8.651345582	6.251882994	6.251882994	4.424989909	4.424989909	3.058785862	3.058785862	5.907179729	4.794537184	0.0	0.0	0.0	25.07378593	33.79977602	11.5561167	24.26546827	41.4899726	5.207253025	349.179027	1.153846154	1.923076923	2.692307692	0.19047619	-2.89	26	326.25	1089046.046	17.91777197	8.468407934	4.387713468	152.2538328	10.96945683	0.358397544	10.96945683	0.266863338	0.538594967	0.266863338	-0.538594967	-0.358397544	3.32722	103.8516	349.434	4	5	0	0	0	2	1	3	3	4	5	0	7	0	0	0	134	10.30076712	0.0	0.0	0.0	5.907179729	0.0	10.00179021	5.480096598	0.0	0.0	42.46456948	48.72205688	29.21762944	0.0	3	10.00179021	22.88612477	0.0	15.78086372	0.0	19.88931523	6.544756406	76.99123912	0	0.0	10.7968852	0.0	0.0	0.0	22.64316768	17.76011521	6.9237372	22.38428247	54.60695665	0.0	16.97894504	0	77.15	0	0.0	0	0	0	0.0	0	0	0.0	58.66666667	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.228671598	349.4339927	8.3842	25	3	4	3	1	0	1	0.285714286	28	1	0	128.9541	51	0	0	0	0	84.56	14.63860148	0.968018755	14.12222919	20.72704082	10.51862673	249	265	0	21	23	3	2	0	2	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	49	2	4.109	0	33	0
29	26596.0	2.193990274	548.1599745	12.95781916	10.61708133	10.61708133	8.72387665	6.06240422	6.06240422	4.157046614	4.157046614	2.772333328	2.772333328	1.794698654	1.794698654	6.093240071	4.794537184	0.0	0.0	5.948339281	17.45422306	25.51489228	0.0	12.13273414	33.01171287	0.0	247.1320768	1.5	2.333333333	3.055555556	0.384615385	-2.04	18	230.162	16664.71645	12.41779192	5.530426981	2.795749824	105.5564583	11.07296982	0.452571857	11.07296982	0.413189963	0.406936597	0.413189963	-0.527534651	-0.452571857	3.0838	70.7334	247.298	2	5	0	0	0	1	1	2	3	2	5	0	4	0	0	0	96	9.720841475	0.0	0.0	5.948339281	0.0	6.093240071	5.316788604	9.778515705	0.0	0.0	19.41092589	30.53782887	0.0	18.14319898	2	9.531400138	23.07498079	0.0	9.967957042	0.0	26.18620207	12.42658615	23.7625527	0	0.0	5.316788604	10.74287647	0.0	0.0	23.17099465	11.15768458	0.0	25.32883194	18.19910121	0.0	11.03340144	0	67.01	0	0.0	0	0	0	0.0	0	0	0.0	41.33333333	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87199535	247.2979952	6.327	21	4	2	2	0	0	0	0.315789474	19	1	0	89.0478	36	0	0	0	0	67.01	12.15025416	1.007480886	11.06003442	14.4099723	6.9632	179	179	0	13	17	3	2	0	2	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	35	1	3.1568	0	25	0
31	6604471.0	2.248084265	565.4479067	13.12095586	10.48135954	11.29785612	8.579718698	5.596270992	6.475923803	4.047553114	5.697468937	2.232166876	3.229670817	1.538001264	2.408612694	6.093240071	4.794537184	0.0	0.0	11.19827731	15.92888491	7.109797541	11.76188495	18.19910121	33.869083	0.0	265.0884977	1.5	2.277777778	2.944444444	0.333333333	-1.69	18	250.218	13586.27294	12.75881107	5.304989645	2.950965335	109.3146262	11.07298912	0.452571857	11.07298912	0.413189963	0.392173091	0.413189963	-0.536263884	-0.452571857	3.2417	73.1144	265.338	2	5	0	0	0	1	1	2	4	2	6	0	3	0	0	0	96	9.720841475	0.0	0.0	5.948339281	0.0	6.093240071	5.316788604	9.778515705	0.0	11.76188495	13.8474744	18.19910121	10.14542151	18.14319898	2	9.531400138	34.83686574	0.0	9.967957042	0.0	23.9928959	12.42658615	18.19910121	0	0.0	5.316788604	10.74287647	0.0	11.76188495	28.42093268	4.736862954	0.0	13.8474744	23.09458468	0.0	11.03340144	0	67.01	0	1.775006955	0	0	0	0.0	0	0	0.0	40.22499305	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.835966095	265.3379968	6.3217	20	5	2	2	0	0	0	0.263157895	19	1	0	88.8818	34	0	0	0	0	92.31	12.18574087	1.008717866	11.08042534	14.4099723	6.437869822	167	165	0	12	15	3	2	0	2	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	33	1	3.3147	0	23	0
31	379077.0	1.68848639	638.6747724	15.52673326	11.97182803	12.72775698	10.68154055	7.163964974	7.541929447	5.127589777	5.50555425	3.746833261	4.107458291	2.540979375	2.795416114	0.0	9.589074368	0.0	33.55319504	6.544756406	32.84803315	6.196843572	12.13273414	0.0	15.20067686	16.33780284	321.0880191	1.272727273	2.045454545	2.818181818	0.4	-1.76	22	305.636	137582.7822	15.14785285	6.558925308	2.899532536	132.6487584	12.40170903	0.37920055	12.40170903	0.229077146	0.062520839	0.229077146	-0.362741507	-0.37920055	0.8328	81.0387	321.764	1	6	1	1	2	0	1	1	6	1	7	0	4	0	1	1	116	10.05365156	16.42325366	0.0	11.56648989	0.0	0.0	19.47296262	0.0	0.0	0.0	11.60093989	12.13273414	32.3758692	18.77721542	3	14.32593732	23.16742978	0.0	15.20067686	0.0	0.0	39.39278955	40.31628286	0	0.0	5.316788604	0.0	0.0	11.60093989	60.8431677	4.736862954	0.0	20.84645385	29.05890337	0.0	0.0	0	71.53	0	6.062622704	0	0	0	0.0	0	0	0.0	48.04848841	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.885567852	321.7639933	5.7306	21	5	2	2	0	0	1	0.166666667	24	2	0	95.9053	40	0	0	0	0	72.73	11.73253323	1.022588013	10.47337254	16.84375	7.713498623	206	223	0	15	16	3	3	0	1	1	0	0	0	2	0	0	1	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	38	3	1.1616	0	31	0
